ESTIQUE-PAMPA | CLAMIDIASIS	1.0
ESTIQUE-PAMPA | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	2.0
ESTIQUE-PAMPA | SINDROME DE FLUJO VAGINAL	2.5
FERREÑAFE | SINDROME DE FLUJO VAGINAL	1.0
FLORENCIA DE MORA | SINDROME DE FLUJO VAGINAL	1.0
HEROES ALBARRACIN | SINDROME DE FLUJO VAGINAL	1.0
HUACULLANI | SINDROME DE FLUJO VAGINAL	1.0
HUANCANE | SINDROME DE FLUJO VAGINAL	1.0
HUANIPACA | SINDROME DE FLUJO VAGINAL	1.0
HUANOQUITE | SINDROME DE FLUJO VAGINAL	1.0
HUANTA | SINDROME DE FLUJO VAGINAL	1.0
HUANUARA | SINDROME DE DOLOR ABDOMINAL BAJO	1.0
HUANUARA | SINDROME DE FLUJO VAGINAL	1.0
HUANUCO | GRANULOMA INGUINAL	1.0
HUANUCO | SIFILIS NO ESPECIFICADA	1.0
HUANUCO | SINDROME DE FLUJO VAGINAL	1.0
HUARAL | INFECCION DEL TRACTO GENITOURINARIO INFERIOR DEBIDA A CLAMIDIAS	1.0
HUARAL | SINDROME DE FLUJO VAGINAL	1.0
HUARAZ | SINDROME DE FLUJO VAGINAL	1.0
IBERIA | SINDROME DE FLUJO VAGINAL	1.0
ICA | SINDROME DE FLUJO VAGINAL	1.0
ILABAYA | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	3.5
ILABAYA | SINDROME DE BUBON INGUINAL	1.0
ILABAYA | SINDROME DE FLUJO VAGINAL	3.125
ILAVE | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1.25
ILAVE | SINDROME DE FLUJO VAGINAL	2.235
ILAVE | SINDROME DE SECRECION URETRAL	1.0
ILAVE | VERRUGAS (VENEREAS) ANOGENITALES	1.0
ILLIMO | SINDROME DE FLUJO VAGINAL	1.0
ILO | INFECCION ANOGENITAL POR VIRUS DEL HERPES SIMPLE SIN OTRA ESPECIFICACION	1.0
ILO | SINDROME DE FLUJO VAGINAL	1.267
INAMBARI | SINDROME DE FLUJO VAGINAL	1.0
INCLAN | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	3.0
INCLAN | HERPES GENITAL	1.0
INCLAN | SINDROME DE BUBON INGUINAL	1.0
INCLAN | SINDROME DE FLUJO VAGINAL	17.25
INCLAN | SINDROME DE VAGINITIS	1.0
INDEPENDENCIA | SINDROME DE FLUJO VAGINAL	1.0
IPARIA | SINDROME DE FLUJO VAGINAL	1.0
IQUITOS | SINDROME DE FLUJO VAGINAL	1.0
IQUITOS | SINDROME DE SECRECION URETRAL	1.0
IRAZOLA | SINDROME DE FLUJO VAGINAL	2.0
ISLAY | SINDROME DE FLUJO VAGINAL	1.0
ISLAY | SINDROME DE VAGINITIS	1.0
ITE | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1.0
ITE | SIFILIS PRIMARIA	1.0
ITE | SINDROME DE DOLOR ABDOMINAL BAJO	2.0
ITE | SINDROME DE FLUJO VAGINAL	6.0
JACOBO HUNTER | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1.0
JACOBO HUNTER | SINDROME DE FLUJO VAGINAL	1.0
JAZAN | SINDROME DE FLUJO VAGINAL	1.0
JOSE SABOGAL | SINDROME DE FLUJO VAGINAL	1.0
JULI | SINDROME DE FLUJO VAGINAL	1.0
JULI | VERRUGAS (VENEREAS) ANOGENITALES	1.0
JULIACA | SIFILIS LATENTE NO ESPECIFICADA COMO PRECOZ O TARDIA	1.0
JULIACA | SINDROME DE FLUJO VAGINAL	1.0
JULIACA | TRICOMONIASIS UROGENITAL	1.0
KELLUYO | SINDROME DE DOLOR ABDOMINAL BAJO	1.0
KELLUYO | SINDROME DE FLUJO VAGINAL	1.333
LA ESPERANZA | SINDROME DE FLUJO VAGINAL	1.0
LA JOYA | SINDROME DE FLUJO VAGINAL	1.0
LA PERLA | SINDROME DE FLUJO VAGINAL	1.0
LA TINGUIÑA | SINDROME DE FLUJO VAGINAL	1.0
LA VICTORIA | SINDROME DE FLUJO VAGINAL	1.2
LA YARADA LOS PALOS | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1.0
LA YARADA LOS PALOS | HERPES GENITAL	1.0
LA YARADA LOS PALOS | SINDROME DE DOLOR ABDOMINAL BAJO	2.333
LA YARADA LOS PALOS | SINDROME DE FLUJO VAGINAL	7.316
LA YARADA LOS PALOS | SINDROME DE SECRECION URETRAL	4.0
LA YARADA LOS PALOS | TRICHOMONIASIS	1.0
LABERINTO | SINDROME DE FLUJO VAGINAL	1.0
LANCONES | SINDROME DE FLUJO VAGINAL	1.0
LAREDO | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1.0
LAREDO | SINDROME DE FLUJO VAGINAL	1.0
LIMA | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1.0
LIMA | SINDROME DE FLUJO VAGINAL	1.5
LIMABAMBA | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1.0
LINCE | HERPES GENITAL	1.0
LINCE | SINDROME DE FLUJO VAGINAL	1.0
LOCUMBA | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	2.75
LOCUMBA | SIFILIS PRIMARIA	2.0
LOCUMBA | SINDROME DE FLUJO VAGINAL	2.5
LOS MOROCHUCOS | SINDROME DE FLUJO VAGINAL	1.0
LOS OLIVOS | SIFILIS PRIMARIA	1.0
LOS OLIVOS | SINDROME DE FLUJO VAGINAL	1.25
LURIGANCHO (CHOSICA) | SINDROME DE FLUJO VAGINAL	1.0
MACUSANI | SINDROME DE FLUJO VAGINAL	1.0
MADRE DE DIOS | SINDROME DE FLUJO VAGINAL	1.0
MAGDALENA VIEJA (PUEBLO LIBRE) | SINDROME DE FLUJO VAGINAL	1.0
MAJES | SINDROME DE FLUJO VAGINAL	1.0
MANANTAY | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1.0
MANANTAY | SINDROME DE FLUJO VAGINAL	1.0
MANCORA | SINDROME DE FLUJO VAGINAL	1.0
MAZAN | INFECCION GONOCOCICA DEL TRACTO GENITOURINARIO INFERIOR CON ABSCESO PERIURETRAL Y DE GLA	1.0
MIRAFLORES | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1.0
MIRAFLORES | SINDROME DE FLUJO VAGINAL	1.0
MOCHE | SINDROME DE FLUJO VAGINAL	1.0
MOLLENDO | SINDROME DE FLUJO VAGINAL	1.0
MOQUEGUA | SINDROME DE FLUJO VAGINAL	1.0
MOYOBAMBA | SINDROME DE FLUJO VAGINAL	2.0
NAUTA | SINDROME DE FLUJO VAGINAL	1.0
NAZCA | SINDROME DE DOLOR ABDOMINAL BAJO	1.0
NAZCA | SINDROME DE FLUJO VAGINAL	1.0
NIEPOS | VERRUGAS (VENEREAS) ANOGENITALES	1.0
NUEVO IMPERIAL | SINDROME DE FLUJO VAGINAL	1.0
NULL | SINDROME DE DOLOR ABDOMINAL BAJO	2.0
NULL | SINDROME DE FLUJO VAGINAL	2.0
OCUVIRI | SINDROME DE FLUJO VAGINAL	1.0
PACHIA | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	2.0
PACHIA | SINDROME DE DOLOR ABDOMINAL BAJO	1.0
PACHIA | SINDROME DE FLUJO VAGINAL	2.143
PACHIA | VERRUGAS (VENEREAS) ANOGENITALES	1.0
PADRE ABAD | SINDROME DE FLUJO VAGINAL	1.0
PALCA | SINDROME DE DOLOR ABDOMINAL BAJO	1.0
