SIFILIS LATENTE | 30-59a	1.667
SIFILIS NO ESPECIFICADA | 18-29a	1.125
SIFILIS NO ESPECIFICADA | 30-59a	1.222
SIFILIS NO ESPECIFICADA | 60a+	1.0
SIFILIS PRIMARIA | 12-17a	1.0
SIFILIS PRIMARIA | 18-29a	1.222
SIFILIS PRIMARIA | 30-59a	1.333
SIFILIS PRIMARIA | 60a+	1.0
SIFILIS TARDIA NO ESPECIFICADA | 18-29a	1.0
SINDROME DE BUBON INGUINAL | 18-29a	2.0
SINDROME DE BUBON INGUINAL | 30-59a	1.0
SINDROME DE CERVICITIS | 18-29a	2.0
SINDROME DE CERVICITIS | 30-59a	1.333
SINDROME DE DOLOR ABDOMINAL BAJO | 12-17a	1.0
SINDROME DE DOLOR ABDOMINAL BAJO | 18-29a	1.1
SINDROME DE DOLOR ABDOMINAL BAJO | 30-59a	1.379
SINDROME DE DOLOR ABDOMINAL BAJO | 60a+	1.0
SINDROME DE FLUJO VAGINAL | 12-17a	1.314
SINDROME DE FLUJO VAGINAL | 18-29a	3.48
SINDROME DE FLUJO VAGINAL | 30-59a	4.977
SINDROME DE FLUJO VAGINAL | 5-11a	1.0
SINDROME DE FLUJO VAGINAL | 60a+	1.922
SINDROME DE SECRECION URETRAL | 12-17a	1.0
SINDROME DE SECRECION URETRAL | 18-29a	1.111
SINDROME DE SECRECION URETRAL | 30-59a	1.75
SINDROME DE SECRECION URETRAL | 60a+	1.0
SINDROME DE ULCERA GENITAL | 18-29a	1.0
SINDROME DE ULCERA GENITAL | 30-59a	1.0
SINDROME DE ULCERA GENITAL | 60a+	1.0
SINDROME DE VAGINITIS | 30-59a	1.0
TRICHOMONIASIS | 18-29a	1.25
TRICHOMONIASIS | 30-59a	1.1
TRICOMONIASIS UROGENITAL | 18-29a	1.5
TRICOMONIASIS UROGENITAL | 30-59a	1.083
TRICOMONIASIS UROGENITAL | 60a+	1.0
VERRUGAS (VENEREAS) ANOGENITALES | 1-4a	1.0
VERRUGAS (VENEREAS) ANOGENITALES | 12-17a	1.0
VERRUGAS (VENEREAS) ANOGENITALES | 18-29a	1.333
VERRUGAS (VENEREAS) ANOGENITALES | 30-59a	1.696
VERRUGAS (VENEREAS) ANOGENITALES | 60a+	1.0
